31011,0.0010969757518157807
253,0.0009152117361443678
7539,0.0009103722797519082
17554,0.0008755949722399975
8802,0.0008538894907256495
4880,0.0007503046408113716
8700,0.0007344766318409747
20907,0.0007305043430968445
9810,0.0007258872738856862
8312,0.0006843983581943229
20919,0.0006751053902026489
8764,0.0006693265870678371
290,0.000661323705315282
20912,0.0006500754858579835
7515,0.0006438040005797177
2846,0.0006181889155804603
4400,0.0006165647151497979
4882,0.0005918384774342904
21229,0.0005678333293838608
4881,0.0005604169806668638
2984,0.0005572180268257227
1104,0.0005494262430735045
718,0.0005467394485644728
1828,0.0005447903445498858
20909,0.0005300535732425403
1470,0.000520777692505722
4878,0.0005196157873725332
1348,0.0005166922363970371
12844,0.0005163488174295361
20920,0.0005080691486443607
28314,0.0004989624927361219
15960,0.0004940197531811045
3433,0.00048742859446443426
12288,0.00048324677124191425
998,0.0004831624589662382
6241,0.00048217886404076097
1267,0.0004658088449995228
1445,0.0004554011556352356
15594,0.00044690058121070193
3566,0.0004438297666836106
6930,0.00044165282669370254
53627,0.0004357659701108098
20923,0.00043461143669401705
6338,0.00043418792855370164
6526,0.0004335007071931684
4877,0.0004283620169463019
24246,0.00042723971329981385
8759,0.00042582220804778236
33730,0.0004221718452113663
12832,0.0004218895041809112
12824,0.00042039384336843235
12314,0.00041977434714419434
2436,0.0004180701761919641
938,0.00041672696770102675
5003,0.00041465937936161287
2426,0.0004143504333375253
19069,0.00041381006586426226
53162,0.0004134525750058575
2673,0.00041184774269309145
12307,0.0004117264304336281
18577,0.00041050725466176607
13566,0.0004098436084886129
22359,0.00040895353991784094
5697,0.0004073148236850795
39108,0.00040645604329349474
11170,0.0004055066253695166
12838,0.00040531250364441714
389,0.00040370759064250556
31700,0.00040221721356959323
44984,0.00039752714551349357
39688,0.00039183186617750807
44937,0.0003906721103591259
7542,0.0003891942265292821
18076,0.0003875304586171907
20128,0.00038638743024634747
19911,0.0003857144596693303
750,0.00038396568598486283
32811,0.00038241718083317013
638,0.00038120563348187803
66598,0.00038105091004612854
1250,0.000380290432121516
5716,0.00037849772560695494
7533,0.00037683221057194396
42239,0.00037606169190694473
13612,0.00037522396036748215
42920,0.0003738855147256333
