1458,0.000711048532563236
9514,0.0006876473392838025
297,0.0006376625402111008
5082,0.0006226615366440953
9639,0.000603413282370766
4,0.0005972365488503624
731,0.0005849008545925713
40849,0.0005823544164086159
1250,0.0005802413920806349
1519,0.0005785408756710591
1353,0.0005747802744101473
2458,0.0005624568899420876
422,0.0005610596702086655
18988,0.0005502101077258552
378,0.0005396539045859983
381,0.0005395313337729093
9796,0.0005372653710183951
15436,0.0005372651796516643
41830,0.0005325149388055209
995,0.0005210241400104176
1104,0.000519709307984699
13566,0.0005189120539392963
3091,0.0005178208911363902
1035,0.0005148852121319709
4304,0.000511460832716201
1445,0.0005106885942256596
6212,0.0005067844869017716
1472,0.0005044869765453483
3430,0.0005036266665826276
6351,0.0005017470424705852
73445,0.0004998096181483185
1946,0.000498491663351121
10392,0.0004929543947285556
14906,0.000489662984866154
5956,0.0004886048403731949
39,0.0004860564054380651
434,0.00048577306993699814
16668,0.00048325096462972105
10,0.00047146424557070895
747,0.00046315407007529677
6218,0.0004621296447983152
7888,0.0004607342603438918
12843,0.0004575031877368088
4655,0.000456722475457105
1471,0.0004543089844791899
7377,0.00044999446725744655
17915,0.00044608422770991263
1450,0.00044562122908861374
6247,0.0004429500933733742
37216,0.0004418932601436607
1941,0.00044057738408666985
2431,0.00044026331359511606
63338,0.000435904539689439
5065,0.00043550379354875547
1039,0.0004327356313124801
9729,0.00043246623915180844
10549,0.0004323769194548824
369,0.0004310784805449241
34728,0.00043044340239450744
6217,0.0004284918425178993
50593,0.00042846395038669227
1455,0.0004278760174936169
4718,0.00042721777039603416
990,0.00042353864847626866
1227,0.0004221599072268258
3433,0.00042132909021113936
6224,0.00042069234772171147
57029,0.00042042313846922015
4400,0.0004198576763164086
18523,0.00041967255608173166
121844,0.00041858012042478125
67940,0.00041801479234598415
3952,0.0004168105467309069
29383,0.00041651300072187295
6790,0.00041623304091356134
26,0.0004155470327230907
27,0.00041550335593787803
393,0.0004136498597578283
83323,0.0004132239307063964
994,0.0004125046229578355
13561,0.000409678938076883
42120,0.00040921831908077416
6278,0.0004084195739188017
28446,0.00040831229386467357
1440,0.00040766781772357154
901,0.0004068361070299885
997,0.00040498271835038847
4959,0.00040496909774792535
1101,0.00040429031801235063
371,0.00040428192910317486
9640,0.00040369634368468395
408,0.0004011831114520667
13318,0.0003983151536281022
6240,0.00039829877844054613
43079,0.0003977753539112468
2457,0.0003962127760353062
2436,0.0003945150417381667
110792,0.00039424038878925087
6174,0.00039257119110558056
140,0.0003921590616503754
9644,0.00039183758396840604
27757,0.00038918977797860804
409,0.0003888827500893551
3269,0.00038885917173704524
1442,0.00038805352027142985
638,0.00038757470462168686
1036,0.00038751485041451104
66978,0.00038672315419109994
2426,0.0003860044474779076
6220,0.00038545747696852486
6338,0.00038496895815043537
920,0.00038385257630145004
2938,0.0003831934896403703
16901,0.0003828887178165014
3566,0.000381959340295785
18278,0.0003808561384978096
4820,0.0003801574194254939
1088,0.0003799140562287703
15439,0.0003776442847390132
18761,0.00037608486076067416
3963,0.00037463951580699126
13051,0.0003741755942108478
51962,0.00037335320090933576
115751,0.0003733049230207478
5931,0.00037263107233408225
29087,0.00037095791122173613
12838,0.0003707960673710341
419,0.0003696026791599497
1314,0.0003682458862028197
337,0.0003671470696611133
28589,0.00036617793597106175
27678,0.00036513116679716894
1851,0.0003650620903675704
2460,0.00036506000022136075
99389,0.0003648623602723545
43038,0.00036395249211206726
41064,0.00036365358970269756
18592,0.0003635497523490571
126654,0.0003627896055090518
134,0.0003600205503532558
14124,0.00035894140703540434
1021,0.0003582792016568834
7393,0.00035764602164074896
31976,0.0003571106046988844
6531,0.0003563417773305711
1474,0.00035606205821591536
59703,0.0003559596575361331
